PlayerId,DisplayName,GameIndex,Date,MatchId,Map,Server,Team,Teammates,Opponents,Winner,Before,Delta,After
207485939050741760,Force,57,2025-12-24T02:31:47.000Z,YW8AMM,cranked,TFC East US Server,Red,"jas0n5477, Jagz, Emilio!.ar","nano.ar, Moreno, SERuM, fatal",RED,1613,25,1638
384845530712506368,Emilio!.ar,297,2025-12-24T02:31:47.000Z,YW8AMM,cranked,TFC East US Server,Red,"jas0n5477, Jagz, Force","nano.ar, Moreno, SERuM, fatal",RED,1603,25,1628
276840187768864768,nano.ar,136,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Blue,"Emilio!.ar, rufi0, Moreno","spek, Carbon, KuKu Bird, jas0n5477",TIE,576,-1,575
384845530712506368,Emilio!.ar,298,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Blue,"nano.ar, rufi0, Moreno","spek, Carbon, KuKu Bird, jas0n5477",TIE,1628,-1,1627
468578577537826831,rufi0,320,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Blue,"nano.ar, Emilio!.ar, Moreno","spek, Carbon, KuKu Bird, jas0n5477",TIE,2675,-1,2674
1291623909950754817,Moreno,284,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Blue,"nano.ar, Emilio!.ar, rufi0","spek, Carbon, KuKu Bird, jas0n5477",TIE,1885,-1,1884
183763294996135936,spek,211,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Red,"Carbon, KuKu Bird, jas0n5477","nano.ar, Emilio!.ar, rufi0, Moreno",TIE,1943,1,1944
126107614240178176,Carbon,272,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Red,"spek, KuKu Bird, jas0n5477","nano.ar, Emilio!.ar, rufi0, Moreno",TIE,1422,1,1423
705975829410217996,KuKu Bird,223,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Red,"spek, Carbon, jas0n5477","nano.ar, Emilio!.ar, rufi0, Moreno",TIE,1836,1,1837
717554114300739675,jas0n5477,163,2025-12-24T04:28:02.000Z,JZYS4T,openfire_lowgrens,TFC Central US Server,Red,"spek, Carbon, KuKu Bird","nano.ar, Emilio!.ar, rufi0, Moreno",TIE,1519,1,1520
468578577537826831,rufi0,321,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Blue,"spek, jas0n5477, nano.ar","KuKu Bird, Moreno, Emilio!.ar, Carbon",BLUE,2674,22,2696
183763294996135936,spek,212,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Blue,"rufi0, jas0n5477, nano.ar","KuKu Bird, Moreno, Emilio!.ar, Carbon",BLUE,1944,22,1966
717554114300739675,jas0n5477,164,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Blue,"rufi0, spek, nano.ar","KuKu Bird, Moreno, Emilio!.ar, Carbon",BLUE,1520,22,1542
276840187768864768,nano.ar,137,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Blue,"rufi0, spek, jas0n5477","KuKu Bird, Moreno, Emilio!.ar, Carbon",BLUE,575,22,597
705975829410217996,KuKu Bird,224,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Red,"Moreno, Emilio!.ar, Carbon","rufi0, spek, jas0n5477, nano.ar",BLUE,1837,-20,1817
1291623909950754817,Moreno,285,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Red,"KuKu Bird, Emilio!.ar, Carbon","rufi0, spek, jas0n5477, nano.ar",BLUE,1884,-20,1864
384845530712506368,Emilio!.ar,299,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Red,"KuKu Bird, Moreno, Carbon","rufi0, spek, jas0n5477, nano.ar",BLUE,1627,-20,1607
126107614240178176,Carbon,273,2025-12-24T05:10:54.000Z,AZMKSS,stormz2_lg,TFC Central US Server,Red,"KuKu Bird, Moreno, Emilio!.ar","rufi0, spek, jas0n5477, nano.ar",BLUE,1423,-20,1403
705975829410217996,KuKu Bird,225,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Blue,"enrique, AuthenticNY, Carbon","KL, fatal, SERuM, auto!dead",BLUE,1817,18,1835
389593841390583809,enrique,5,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Blue,"KuKu Bird, AuthenticNY, Carbon","KL, fatal, SERuM, auto!dead",BLUE,1909,18,1927
291754504158838784,AuthenticNY,97,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Blue,"KuKu Bird, enrique, Carbon","KL, fatal, SERuM, auto!dead",BLUE,1911,18,1929
126107614240178176,Carbon,274,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Blue,"KuKu Bird, enrique, AuthenticNY","KL, fatal, SERuM, auto!dead",BLUE,1403,18,1421
900538854807842887,KL,2,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Red,"fatal, SERuM, auto!dead","KuKu Bird, enrique, AuthenticNY, Carbon",BLUE,1423,-20,1403
305373873409622017,fatal,176,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Red,"KL, SERuM, auto!dead","KuKu Bird, enrique, AuthenticNY, Carbon",BLUE,2974,-20,2954
185013986557820928,SERuM,191,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Red,"KL, fatal, auto!dead","KuKu Bird, enrique, AuthenticNY, Carbon",BLUE,986,-20,966
213898688924221440,auto!dead,6,2025-12-25T19:01:41.000Z,73L2HQ,schtop,TFC East US Server,Red,"KL, fatal, SERuM","KuKu Bird, enrique, AuthenticNY, Carbon",BLUE,1597,-20,1577
305373873409622017,fatal,177,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Blue,"SERuM, Carbon, Moreno","KuKu Bird, KL, auto!dead, davjs",BLUE,2954,20,2974
185013986557820928,SERuM,192,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Blue,"fatal, Carbon, Moreno","KuKu Bird, KL, auto!dead, davjs",BLUE,966,20,986
126107614240178176,Carbon,275,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Blue,"fatal, SERuM, Moreno","KuKu Bird, KL, auto!dead, davjs",BLUE,1421,20,1441
1291623909950754817,Moreno,286,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Blue,"fatal, SERuM, Carbon","KuKu Bird, KL, auto!dead, davjs",BLUE,1864,20,1884
705975829410217996,KuKu Bird,226,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Red,"KL, auto!dead, davjs","fatal, SERuM, Carbon, Moreno",BLUE,1835,-20,1815
900538854807842887,KL,3,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Red,"KuKu Bird, auto!dead, davjs","fatal, SERuM, Carbon, Moreno",BLUE,1403,-20,1383
213898688924221440,auto!dead,7,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Red,"KuKu Bird, KL, davjs","fatal, SERuM, Carbon, Moreno",BLUE,1577,-20,1557
184467143520288768,davjs,38,2025-12-25T19:57:32.000Z,6BKUYT,turbowave_b3,TFC Central US Server,Red,"KuKu Bird, KL, auto!dead","fatal, SERuM, Carbon, Moreno",BLUE,2378,-20,2358
276840187768864768,nano.ar,138,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Blue,"KuKu Bird, killu, fatal","auto!dead, Carbon, Moreno, folk",RED,597,-20,577
705975829410217996,KuKu Bird,227,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Blue,"nano.ar, killu, fatal","auto!dead, Carbon, Moreno, folk",RED,1815,-20,1795
742572718095859793,killu,277,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Blue,"nano.ar, KuKu Bird, fatal","auto!dead, Carbon, Moreno, folk",RED,1393,-20,1373
305373873409622017,fatal,178,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Blue,"nano.ar, KuKu Bird, killu","auto!dead, Carbon, Moreno, folk",RED,2974,-20,2954
213898688924221440,auto!dead,8,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Red,"Carbon, Moreno, folk","nano.ar, KuKu Bird, killu, fatal",RED,1557,20,1577
126107614240178176,Carbon,276,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Red,"auto!dead, Moreno, folk","nano.ar, KuKu Bird, killu, fatal",RED,1441,20,1461
1291623909950754817,Moreno,287,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Red,"auto!dead, Carbon, folk","nano.ar, KuKu Bird, killu, fatal",RED,1884,20,1904
335612745540173834,folk,29,2025-12-25T21:57:22.000Z,EUGUS2,2mesa3_lg,TFC Central US Server,Red,"auto!dead, Carbon, Moreno","nano.ar, KuKu Bird, killu, fatal",RED,1882,20,1902
323555053363265536,craig,64,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Blue,"folk, killu, Carbon","nano.ar, fatal, KuKu Bird, auto!dead",RED,2166,-20,2146
335612745540173834,folk,30,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Blue,"craig, killu, Carbon","nano.ar, fatal, KuKu Bird, auto!dead",RED,1902,-20,1882
742572718095859793,killu,278,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Blue,"craig, folk, Carbon","nano.ar, fatal, KuKu Bird, auto!dead",RED,1373,-20,1353
126107614240178176,Carbon,277,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Blue,"craig, folk, killu","nano.ar, fatal, KuKu Bird, auto!dead",RED,1461,-20,1441
276840187768864768,nano.ar,139,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Red,"fatal, KuKu Bird, auto!dead","craig, folk, killu, Carbon",RED,577,20,597
305373873409622017,fatal,179,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Red,"nano.ar, KuKu Bird, auto!dead","craig, folk, killu, Carbon",RED,2954,20,2974
705975829410217996,KuKu Bird,228,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Red,"nano.ar, fatal, auto!dead","craig, folk, killu, Carbon",RED,1795,20,1815
213898688924221440,auto!dead,9,2025-12-25T22:38:59.000Z,53FU65,raiden9,TFC Central US Server,Red,"nano.ar, fatal, KuKu Bird","craig, folk, killu, Carbon",RED,1577,20,1597
185013986557820928,SERuM,193,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Blue,"Lecs, Naz, fatal","wilco, Moreno, Carbon, folk",RED,986,-20,966
227194779778154496,Lecs,5,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Blue,"SERuM, Naz, fatal","wilco, Moreno, Carbon, folk",RED,1414,-20,1394
797227925162033202,Naz,40,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Blue,"SERuM, Lecs, fatal","wilco, Moreno, Carbon, folk",RED,1683,-20,1663
305373873409622017,fatal,180,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Blue,"SERuM, Lecs, Naz","wilco, Moreno, Carbon, folk",RED,2974,-20,2954
429032533586608139,wilco,3,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Red,"Moreno, Carbon, folk","SERuM, Lecs, Naz, fatal",RED,1815,20,1835
1291623909950754817,Moreno,288,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Red,"wilco, Carbon, folk","SERuM, Lecs, Naz, fatal",RED,1904,20,1924
126107614240178176,Carbon,278,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Red,"wilco, Moreno, folk","SERuM, Lecs, Naz, fatal",RED,1441,20,1461
335612745540173834,folk,31,2025-12-25T23:18:14.000Z,27UALV,datchurch,TFC East US Server,Red,"wilco, Moreno, Carbon","SERuM, Lecs, Naz, fatal",RED,1882,20,1902
196499758867546113,Erb,60,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Blue,"killu, Carbon, fatal","enrique, spek, SERuM, Hewber",BLUE,917,12,929
742572718095859793,killu,279,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Blue,"Erb, Carbon, fatal","enrique, spek, SERuM, Hewber",BLUE,1353,12,1365
126107614240178176,Carbon,279,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Blue,"Erb, killu, fatal","enrique, spek, SERuM, Hewber",BLUE,1461,12,1473
305373873409622017,fatal,181,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Blue,"Erb, killu, Carbon","enrique, spek, SERuM, Hewber",BLUE,2954,12,2966
389593841390583809,enrique,6,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Red,"spek, SERuM, Hewber","Erb, killu, Carbon, fatal",BLUE,1927,-19,1908
183763294996135936,spek,213,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Red,"enrique, SERuM, Hewber","Erb, killu, Carbon, fatal",BLUE,1966,-19,1947
185013986557820928,SERuM,194,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Red,"enrique, spek, Hewber","Erb, killu, Carbon, fatal",BLUE,966,-19,947
183349288649228288,Hewber,31,2025-12-26T00:00:29.000Z,QFK33M,fry_baked_lg,TFC Central US Server,Red,"enrique, spek, SERuM","Erb, killu, Carbon, fatal",BLUE,1485,-19,1466
1096314509565640724,Ghosty,74,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Blue,"Moreno, KuKu Bird, Naz","killu, Carbon, DIVISION_WaGoNWh33L, fatal",RED,1294,-20,1274
1291623909950754817,Moreno,289,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Blue,"Ghosty, KuKu Bird, Naz","killu, Carbon, DIVISION_WaGoNWh33L, fatal",RED,1924,-20,1904
705975829410217996,KuKu Bird,229,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Blue,"Ghosty, Moreno, Naz","killu, Carbon, DIVISION_WaGoNWh33L, fatal",RED,1815,-20,1795
797227925162033202,Naz,41,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Blue,"Ghosty, Moreno, KuKu Bird","killu, Carbon, DIVISION_WaGoNWh33L, fatal",RED,1663,-20,1643
742572718095859793,killu,280,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Red,"Carbon, DIVISION_WaGoNWh33L, fatal","Ghosty, Moreno, KuKu Bird, Naz",RED,1365,20,1385
126107614240178176,Carbon,280,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Red,"killu, DIVISION_WaGoNWh33L, fatal","Ghosty, Moreno, KuKu Bird, Naz",RED,1473,20,1493
310929767673102337,DIVISION_WaGoNWh33L,88,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Red,"killu, Carbon, fatal","Ghosty, Moreno, KuKu Bird, Naz",RED,904,20,924
305373873409622017,fatal,182,2025-12-26T01:25:24.000Z,GYYT7F,demolish2_b4r,TFC Central US Server,Red,"killu, Carbon, DIVISION_WaGoNWh33L","Ghosty, Moreno, KuKu Bird, Naz",RED,2966,20,2986
1291623909950754817,Moreno,290,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Blue,"killu, Jagz, KuKu Bird","Carbon, fatal, DIVISION_WaGoNWh33L, Ghosty",TIE,1904,-1,1903
742572718095859793,killu,281,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Blue,"Moreno, Jagz, KuKu Bird","Carbon, fatal, DIVISION_WaGoNWh33L, Ghosty",TIE,1385,-1,1384
1366425812458274888,Jagz,48,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Blue,"Moreno, killu, KuKu Bird","Carbon, fatal, DIVISION_WaGoNWh33L, Ghosty",TIE,1633,-1,1632
705975829410217996,KuKu Bird,230,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Blue,"Moreno, killu, Jagz","Carbon, fatal, DIVISION_WaGoNWh33L, Ghosty",TIE,1795,-1,1794
126107614240178176,Carbon,281,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Red,"fatal, DIVISION_WaGoNWh33L, Ghosty","Moreno, killu, Jagz, KuKu Bird",TIE,1493,1,1494
305373873409622017,fatal,183,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Red,"Carbon, DIVISION_WaGoNWh33L, Ghosty","Moreno, killu, Jagz, KuKu Bird",TIE,2986,1,2987
310929767673102337,DIVISION_WaGoNWh33L,89,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Red,"Carbon, fatal, Ghosty","Moreno, killu, Jagz, KuKu Bird",TIE,924,1,925
1096314509565640724,Ghosty,75,2025-12-26T02:06:54.000Z,4QBMT7,stormz2_lg,TFC Central US Server,Red,"Carbon, fatal, DIVISION_WaGoNWh33L","Moreno, killu, Jagz, KuKu Bird",TIE,1274,1,1275
1291623909950754817,Moreno,291,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Blue,"Buck, spek, chefmou7h^","killu, DIVISION_WaGoNWh33L, dullrazor, m3d^",RED,1903,-20,1883
589649579860033575,Buck,19,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Blue,"Moreno, spek, chefmou7h^","killu, DIVISION_WaGoNWh33L, dullrazor, m3d^",RED,1145,-20,1125
183763294996135936,spek,214,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Blue,"Moreno, Buck, chefmou7h^","killu, DIVISION_WaGoNWh33L, dullrazor, m3d^",RED,1947,-20,1927
213100200028405760,chefmou7h^,176,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Blue,"Moreno, Buck, spek","killu, DIVISION_WaGoNWh33L, dullrazor, m3d^",RED,824,-20,804
742572718095859793,killu,282,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Red,"DIVISION_WaGoNWh33L, dullrazor, m3d^","Moreno, Buck, spek, chefmou7h^",RED,1384,21,1405
310929767673102337,DIVISION_WaGoNWh33L,90,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Red,"killu, dullrazor, m3d^","Moreno, Buck, spek, chefmou7h^",RED,925,21,946
737481545216163891,dullrazor,168,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Red,"killu, DIVISION_WaGoNWh33L, m3d^","Moreno, Buck, spek, chefmou7h^",RED,344,21,365
718663195077640233,m3d^,39,2025-12-27T04:08:05.000Z,EHKHRZ,phantom_lg,TFC Central US Server,Red,"killu, DIVISION_WaGoNWh33L, dullrazor","Moreno, Buck, spek, chefmou7h^",RED,3137,21,3158
389593841390583809,enrique,7,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Blue,"chefmou7h^, m3d^, DIVISION_WaGoNWh33L","dirk, dullrazor, killu, spek",TIE,1908,-2,1906
213100200028405760,chefmou7h^,177,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Blue,"enrique, m3d^, DIVISION_WaGoNWh33L","dirk, dullrazor, killu, spek",TIE,804,-2,802
718663195077640233,m3d^,40,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Blue,"enrique, chefmou7h^, DIVISION_WaGoNWh33L","dirk, dullrazor, killu, spek",TIE,3158,-2,3156
310929767673102337,DIVISION_WaGoNWh33L,91,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Blue,"enrique, chefmou7h^, m3d^","dirk, dullrazor, killu, spek",TIE,946,-2,944
196477372315336710,dirk,114,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Red,"dullrazor, killu, spek","enrique, chefmou7h^, m3d^, DIVISION_WaGoNWh33L",TIE,2916,3,2919
737481545216163891,dullrazor,169,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Red,"dirk, killu, spek","enrique, chefmou7h^, m3d^, DIVISION_WaGoNWh33L",TIE,365,3,368
742572718095859793,killu,283,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Red,"dirk, dullrazor, spek","enrique, chefmou7h^, m3d^, DIVISION_WaGoNWh33L",TIE,1405,3,1408
183763294996135936,spek,215,2025-12-27T04:46:47.000Z,UCB6YY,monkey_lg,TFC Central US Server,Red,"dirk, dullrazor, killu","enrique, chefmou7h^, m3d^, DIVISION_WaGoNWh33L",TIE,1927,3,1930
589649579860033575,Buck,20,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Blue,"chefmou7h^, craig, Yosh","m3d^, killu, dullrazor, DIVISION_WaGoNWh33L",TIE,1125,-1,1124
213100200028405760,chefmou7h^,178,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Blue,"Buck, craig, Yosh","m3d^, killu, dullrazor, DIVISION_WaGoNWh33L",TIE,802,-1,801
323555053363265536,craig,65,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Blue,"Buck, chefmou7h^, Yosh","m3d^, killu, dullrazor, DIVISION_WaGoNWh33L",TIE,2146,-1,2145
314601291403886599,Yosh,56,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Blue,"Buck, chefmou7h^, craig","m3d^, killu, dullrazor, DIVISION_WaGoNWh33L",TIE,1839,-1,1838
718663195077640233,m3d^,41,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Red,"killu, dullrazor, DIVISION_WaGoNWh33L","Buck, chefmou7h^, craig, Yosh",TIE,3156,1,3157
742572718095859793,killu,284,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Red,"m3d^, dullrazor, DIVISION_WaGoNWh33L","Buck, chefmou7h^, craig, Yosh",TIE,1408,1,1409
737481545216163891,dullrazor,170,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Red,"m3d^, killu, DIVISION_WaGoNWh33L","Buck, chefmou7h^, craig, Yosh",TIE,368,1,369
310929767673102337,DIVISION_WaGoNWh33L,92,2025-12-27T05:33:25.000Z,M5JB9J,schtop,TFC Central US Server,Red,"m3d^, killu, dullrazor","Buck, chefmou7h^, craig, Yosh",TIE,944,1,945
1291623909950754817,Moreno,292,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Blue,"Buck, Yosh, killu","chefmou7h^, craig, m3d^, dullrazor",TIE,1883,4,1887
589649579860033575,Buck,21,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Blue,"Moreno, Yosh, killu","chefmou7h^, craig, m3d^, dullrazor",TIE,1124,4,1128
314601291403886599,Yosh,57,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Blue,"Moreno, Buck, killu","chefmou7h^, craig, m3d^, dullrazor",TIE,1838,4,1842
742572718095859793,killu,285,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Blue,"Moreno, Buck, Yosh","chefmou7h^, craig, m3d^, dullrazor",TIE,1409,4,1413
213100200028405760,chefmou7h^,179,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Red,"craig, m3d^, dullrazor","Moreno, Buck, Yosh, killu",TIE,801,-3,798
323555053363265536,craig,66,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Red,"chefmou7h^, m3d^, dullrazor","Moreno, Buck, Yosh, killu",TIE,2145,-3,2142
718663195077640233,m3d^,42,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Red,"chefmou7h^, craig, dullrazor","Moreno, Buck, Yosh, killu",TIE,3157,-3,3154
737481545216163891,dullrazor,171,2025-12-27T06:16:12.000Z,EKPUQC,siege,TFC Central US Server,Red,"chefmou7h^, craig, m3d^","Moreno, Buck, Yosh, killu",TIE,369,-3,366
213100200028405760,chefmou7h^,180,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Blue,"craig, Buck, Yosh","nano.ar, Moreno, killu, spek",RED,798,-20,778
323555053363265536,craig,67,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Blue,"chefmou7h^, Buck, Yosh","nano.ar, Moreno, killu, spek",RED,2142,-20,2122
589649579860033575,Buck,22,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Blue,"chefmou7h^, craig, Yosh","nano.ar, Moreno, killu, spek",RED,1128,-20,1108
314601291403886599,Yosh,58,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Blue,"chefmou7h^, craig, Buck","nano.ar, Moreno, killu, spek",RED,1842,-20,1822
276840187768864768,nano.ar,140,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Red,"Moreno, killu, spek","chefmou7h^, craig, Buck, Yosh",RED,597,22,619
1291623909950754817,Moreno,293,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Red,"nano.ar, killu, spek","chefmou7h^, craig, Buck, Yosh",RED,1887,22,1909
742572718095859793,killu,286,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Red,"nano.ar, Moreno, spek","chefmou7h^, craig, Buck, Yosh",RED,1413,22,1435
183763294996135936,spek,216,2025-12-27T06:58:12.000Z,7MTKAF,cranked,TFC Central US Server,Red,"nano.ar, Moreno, killu","chefmou7h^, craig, Buck, Yosh",RED,1930,22,1952
726909571926458468,pip,11,2025-12-27T18:58:29.000Z,54HHBN,fry_baked_lg,TFC Central US Server,Blue,"dirk, spek, Ghosty","asie slater, MightyMouse, craig, dullrazor",BLUE,1381,22,1403
196477372315336710,dirk,115,2025-12-27T18:58:29.000Z,54HHBN,fry_baked_lg,TFC Central US Server,Blue,"pip, spek, Ghosty","asie slater, MightyMouse, craig, dullrazor",BLUE,2919,22,2941
183763294996135936,spek,217,2025-12-27T18:58:29.000Z,54HHBN,fry_baked_lg,TFC Central US Server,Blue,"pip, dirk, Ghosty","asie slater, MightyMouse, craig, dullrazor",BLUE,1952,22,1974
1096314509565640724,Ghosty,76,2025-12-27T18:58:29.000Z,54HHBN,fry_baked_lg,TFC Central US Server,Blue,"pip, dirk, spek","asie slater, MightyMouse, craig, dullrazor",BLUE,1275,22,1297
696155341951598649,asie slater,112,2025-12-27T18:58:29.000Z,54HHBN,fry_baked_lg,TFC Central US Server,Red,"MightyMouse, craig, dullrazor","pip, dirk, spek, Ghosty",BLUE,896,-20,876
308791843057958912,MightyMouse,118,2025-12-27T18:58:29.000Z,54HHBN,fry_baked_lg,TFC Central US Server,Red,"asie slater, craig, dullrazor","pip, dirk, spek, Ghosty",BLUE,4225,-20,4205
