4LFWPM	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-feb-2-2026
4LSPXT	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-feb-28-2026
4NA3AG	https://www.tfcstats.com/pickup/fun-stuff-east-schtop-dec-18-2025
4NJFVN	https://www.tfcstats.com/pickup/fun-stuff-central-phantom-lg-dec-17-2025
4NP6KR	https://www.tfcstats.com/pickup/fun-stuff-east-snow-gutter-apr-4-2026
4PCAJR	https://www.tfcstats.com/pickup/fun-stuff-east-siege-dec-14-2025
4PDM9Y	https://www.tfcstats.com/pickup/fun-stuff-east-monkey-lg-may-22-2026
4Q6CV2	https://www.tfcstats.com/pickup/fun-stuff-east-voltage-lg-jun-1-2026
4QBMT7	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-dec-25-2025
4QPDJJ	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-dec-19-2025
4QTSEF	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-50-siege-oct-17-2025
4QZTLA	https://www.tfcstats.com/pickup/fun-stuff-mm-crossfaded2-b9-oct-29-2025
4RM98Q	https://www.tfcstats.com/pickup/fun-stuff-central2-schtop-jun-16-2026
4RUXJ6	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-72-bayeux-dec-31-1969-1
4S3ENH	https://www.tfcstats.com/pickup/fun-stuff-east-stormz2-lg-dec-3-2025
4S8VMU	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-jun-17-2026
4S932D	https://www.tfcstats.com/pickup/fun-stuff-central-schtop-feb-5-2026
4STW74	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-dec-13-2025-1
4SZHQQ	https://www.tfcstats.com/pickup/fun-stuff-cranked-oct-24-2025
4T97Z5	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-jan-18-2026
4TFVBA	https://www.tfcstats.com/pickup/fun-stuff-central-congestus-lg-mar-2-2026
4UAB5Y	https://www.tfcstats.com/pickup/fun-stuff-east-alchimy-lg-feb-18-2026
4UCJ64	https://www.tfcstats.com/pickup/fun-stuff-central-demolish2-b5-jan-3-2026
4UL59X	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-feb-21-2026
4VUPUL	https://www.tfcstats.com/pickup/fun-stuff-central-siege-mar-29-2026
4WB9NQ	https://www.tfcstats.com/pickup/fun-stuff-east-alchimy-lg-jan-1-2026
4WSLSY	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-jan-17-2026
4WYKYZ	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-dec-10-2025
4WZ7C5	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-jan-7-2026
4X8R6T	https://www.tfcstats.com/pickup/fun-stuff-east-schtop-apr-17-2026
4XDTCD	https://www.tfcstats.com/pickup/fun-stuff-east-raiden9-nov-17-2025
4Y6LJJ	https://www.tfcstats.com/pickup/fun-stuff-east-fry-baked-lg-jun-5-2026
4YG8KD	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-jan-4-2026
4YP7SS	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-dec-30-2025
4YQC2Z	https://www.tfcstats.com/pickup/fun-stuff-east-openfire-lowgrens-apr-3-2026
52DHLD	https://www.tfcstats.com/pickup/fun-stuff-east-cranked-apr-13-2026
52GBAQ	https://www.tfcstats.com/pickup/fun-stuff-raiden9-oct-27-2025
53FU65	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-dec-25-2025
54HHBN	https://www.tfcstats.com/pickup/fun-stuff-central-fry-baked-lg-dec-27-2025
54QFES	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-jan-3-2026
55PP5J	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-mar-19-2026
563VVX	https://www.tfcstats.com/pickup/fun-stuff-east-waterwar-lg-jun-6-2026
